Longitude, Latitude
39.5038333333,-76.203
39.8345,-75.6181666667
40.0175,-75.7788333333
39.0726666667,-75.6236666667
39.537,-75.3285
39.4438333333,-75.5398333333
39.0325,-76.037
39.082,-75.6196666667
39.7676666667,-76.5035
38.5453333333,-75.4815
39.7096666667,-76.0595
31.1531666667,-87.4645
30.4236666667,-86.355
30.922,-86.7356666667
31.4511666667,-85.4171666667
30.6378333333,-85.907
31.0753333333,-84.9656666667
31.1528333333,-86.095
30.7898333333,-85.1583333333
30.7628333333,-85.8515
30.6418333333,-84.9076666667
30.1386666667,-84.0848333333
30.803,-83.3465
29.7973333333,-82.3648333333
30.062,-82.6891666667
30.4026666667,-85.1186666667
28.4693333333,-83.3123333333
28.326,-82.9341666667
30.527,-82.2476666667
30.7256666667,-82.3833333333
28.4928333333,-83.2458333333
30.6323333333,-81.9118333333
28.6108333333,-82.0233333333
29.4833333333,-82.3415
27.62,-81.7253333333
29.62,-81.0028333333
26.4596666667,-82.112
28.6173333333,-82.8998333333
25.7248333333,-81.9045
28.2708333333,-81.9333333333
28.5238333333,-81.1605
27.0601666667,-80.8953333333
27.1405,-82.309
26.9865,-81.6658333333
26.5453333333,-81.0898333333
25.4026666667,-81.0526666667
30.9238333333,-83.1348333333
31.0058333333,-81.8876666667
27.3503333333,-80.5295
26.6336666667,-81.3906666667
30.728,-87.9021666667
31.758,-87.798
30.9225,-86.2068333333
30.968,-85.3648333333
31.4321666667,-86.4726666667
31.3041666667,-83.5463333333
31.0206666667,-84.7788333333
31.0028333333,-83.6758333333
30.5096666667,-83.6148333333
31.4213333333,-82.5361666667
31.2453333333,-83.5923333333
30.702,-85.0751666667
29.7705,-82.8091666667
29.5186666667,-81.7691666667
29.8743333333,-83.1826666667
28.9316666667,-82.4308333333
28.7903333333,-81.9001666667
28.7563333333,-81.7468333333
29.012,-82.2478333333
28.2403333333,-82.5015
28.0575,-83.162
28.2741666667,-82.5091666667
28.4578333333,-81.991
27.6848333333,-80.6411666667
27.7308333333,-81.1233333333
27.1641666667,-81.499
26.9343333333,-81.219
26.467,-80.527
26.0625,-80.7805
25.4871666667,-80.5111666667
26.676,-81.4011666667
27.29,-82.0791666667
25.609,-81.7216666667
29.639,-83.4441666667
28.8078333333,-83.3176666667
27.0893333333,-82.6361666667
26.1526666667,-81.6378333333
30.5878333333,-85.4103333333
30.588,-86.6145
30.3623333333,-85.6738333333
30.3915,-82.7101666667
29.0278333333,-83.1778333333
28.7231666667,-81.9185
27.8206666667,-82.1368333333
25.4203333333,-81.4195
30.7445,-82.2888333333
29.668,-82.7773333333
28.4511666667,-82.3013333333
27.7208333333,-81.0541666667
26.243,-80.5301666667
25.4633333333,-81.0556666667
25.1503333333,-82.2293333333
30.6161666667,-85.545
30.7043333333,-82.4758333333
29.6355,-81.9088333333
31.516,-85.3876666667
29.3003333333,-82.8888333333
28.664,-82.2823333333
25.4216666667,-81.538
27.3285,-81.9611666667
27.3555,-80.3841666667
27.2725,-81.674
26.9705,-82.3568333333
29.3653333333,-81.582
27.6523333333,-82.294
30.8826666667,-83.2653333333
29.4845,-81.2155
27.4623333333,-81.3955
31.2768333333,-87.2526666667
30.1886666667,-85.297
29.0521666667,-82.6163333333
31.6376666667,-82.327
31.2975,-82.434
31.44,-81.7481666667
31.4775,-83.547
32.032,-82.792
30.8595,-85.1801666667
32.3946666667,-83.797
32.142,-82.1126666667
31.9218333333,-85.809
32.694,-85.2255
33.2593333333,-81.9903333333
32.4246666667,-82.8565
33.076,-83.4095
33.0371666667,-83.8103333333
33.6851666667,-84.9891666667
33.0493333333,-85.241
31.5985,-82.3005
32.197,-83.6941666667
34.0116666667,-83.0443333333
34.3813333333,-84.0296666667
31.9401666667,-85.4033333333
34.1053333333,-84.9388333333
34.0975,-85.5181666667
34.5671666667,-84.2293333333
31.3983333333,-84.5995
35.1035,-84.9735
34.6376666667,-84.907
33.0365,-84.8075
32.026,-84.6558333333
34.7421666667,-84.3891666667
33.7881666667,-84.0273333333
34.169,-83.1201666667
32.2253333333,-84.692
33.6981666667,-82.3006666667
33.5075,-83.859
34.092,-85.9338333333
34.961,-86.2093333333
32.3285,-85.1776666667
34.9548333333,-85.9211666667
35.7443333333,-84.747
35.2713333333,-83.7711666667
34.9426666667,-84.6733333333
34.5356666667,-85.1563333333
34.296,-85.1105
34.3588333333,-84.4008333333
33.3126666667,-84.4046666667
33.8413333333,-82.9511666667
33.0933333333,-83.4423333333
32.5618333333,-83.8073333333
32.7728333333,-83.346
33.3186666667,-83.2153333333
31.9781666667,-84.0628333333
32.6423333333,-83.049
32.6423333333,-82.4288333333
31.6471666667,-83.6405
32.206,-82.0015
30.817,-84.831
31.5641666667,-83.3365
30.9031666667,-82.9683333333
33.1656666667,-81.8225
32.5616666667,-82.7493333333
31.1793333333,-83.3413333333
34.5613333333,-83.1925
34.1955,-85.4293333333
32.0476666667,-83.3341666667
32.345,-82.2288333333
31.2213333333,-83.8085
33.626,-84.1161666667
49.1508333333,-116.475166667
47.9641666667,-117.530833333
48.004,-116.767333333
46.9196666667,-117.169666667
46.0903333333,-115.481166667
47.662,-115.5035
46.6375,-116.190166667
46.6648333333,-115.964166667
46.2715,-114.869166667
45.158,-113.848
44.7458333333,-116.6545
45.283,-115.789
44.7656666667,-114.631833333
45.5916666667,-114.283833333
44.2971666667,-113.226333333
44.5298333333,-112.191
43.7528333333,-116.943
44.4783333333,-116.2295
44.1971666667,-115.2035
43.4175,-113.661333333
43.666,-112.828666667
43.6253333333,-112.4755
43.298,-117.445833333
43.2395,-115.966833333
42.3141666667,-114.579
43.192,-114.026333333
43.8296666667,-112.492666667
43.7013333333,-111.816666667
48.8298333333,-117.211166667
45.9563333333,-115.493166667
45.0658333333,-116.450166667
44.7178333333,-115.432666667
43.7485,-116.031666667
42.9763333333,-111.878166667
47.2448333333,-117.0725
46.6211666667,-117.517666667
46.839,-116.400333333
45.7998333333,-116.956666667
45.8795,-116.629833333
46.156,-114.996833333
45.2805,-117.443
44.9771666667,-116.3005
45.1933333333,-114.915833333
44.6225,-113.796666667
43.1541666667,-117.595166667
43.9476666667,-115.4645
43.3711666667,-114.522333333
44.21,-114.763333333
43.8821666667,-112.7875
44.5293333333,-111.674666667
42.8728333333,-117.317833333
43.0978333333,-116.212
43.4418333333,-114.551
42.7946666667,-113.941833333
42.5883333333,-113.289333333
42.1593333333,-112.694166667
43.5995,-113.342666667
43.6021666667,-113.913666667
44.012,-113.626166667
44.499,-113.569333333
44.2388333333,-113.232333333
48.7926666667,-116.844333333
48.231,-116.7445
42.943,-91.27
43.1095,-89.7151666667
42.4561666667,-89.9063333333
42.7125,-89.217
42.8516666667,-88.8095
42.0365,-88.5971666667
41.5871666667,-90.3995
41.693,-90.7008333333
41.276,-89.63
42.0708333333,-90.681
41.792,-90.1228333333
42.2483333333,-90.0086666667
41.4948333333,-89.485
42.4695,-88.2655
41.2163333333,-88.5025
42.1221666667,-88.7885
41.9738333333,-88.47
41.7665,-88.8025
40.8366666667,-91.4488333333
41.2035,-91.8968333333
40.618,-90.3215
41.375,-91.2673333333
41.3316666667,-90.276
41.3016666667,-90.8576666667
41.5895,-89.7595
41.7763333333,-90.2126666667
41.4193333333,-90.3105
41.3405,-89.5218333333
41.1648333333,-89.1313333333
40.6703333333,-89.3091666667
41.3601666667,-89.5648333333
40.9736666667,-89.432
40.2568333333,-88.0513333333
41.1595,-88.3408333333
40.0461666667,-92.1245
40.351,-91.2666666667
39.7595,-90.4278333333
39.9478333333,-91.368
39.3985,-91.4835
40.3726666667,-89.6768333333
39.6181666667,-90.1915
40.1938333333,-89.4613333333
40.3596666667,-89.9843333333
40.1633333333,-88.1301666667
39.8895,-89.0421666667
39.5138333333,-88.4973333333
40.321,-88.4286666667
39.5606666667,-88.5625
38.6913333333,-90.6131666667
39.3723333333,-90.5348333333
39.5345,-89.5623333333
39.074,-89.875
39.2288333333,-89.994
38.6656666667,-88.6318333333
38.5673333333,-88.96
39.2185,-88.447
39.3508333333,-88.8533333333
39.5628333333,-88.2881666667
37.3381666667,-89.6018333333
38.1923333333,-90.4523333333
37.6483333333,-89.4361666667
37.7266666667,-88.668
37.297,-89.4558333333
39.9658333333,-88.1673333333
42.1595,-90.7108333333
43.3875,-89.5111666667
41.7745,-90.9121666667
42.4258333333,-90.0213333333
42.1361666667,-88.8341666667
40.438,-91.8685
40.367,-90.9003333333
40.5283333333,-90.2988333333
40.9743333333,-89.5526666667
39.5176666667,-91.2775
39.4201666667,-90.3131666667
39.3395,-88.5356666667
39.1558333333,-87.6933333333
39.1645,-90.2753333333
38.5868333333,-89.0433333333
37.3471666667,-90.038
38.3943333333,-89.0631666667
39.9863333333,-91.6106666667
40.0486666667,-90.6558333333
42.0868333333,-87.6753333333
41.6256666667,-88.1225
41.8681666667,-86.3553333333
41.3876666667,-86.9261666667
41.9436666667,-86.9655
42.4053333333,-86.3541666667
41.5708333333,-85.8293333333
41.3258333333,-85.8268333333
42.5321666667,-85.9081666667
41.6138333333,-87.9815
41.0048333333,-87.3336666667
41.3265,-87.1748333333
41.182,-86.7681666667
40.261,-86.7276666667
40.3943333333,-86.4223333333
40.807,-86.4466666667
40.893,-86.0345
41.0636666667,-86.397
41.8321666667,-86.8781666667
41.549,-85.0271666667
40.0068333333,-87.9465
40.1758333333,-87.2293333333
39.09,-87.15
40.3508333333,-87.0093333333
40.501,-86.6645
39.5115,-86.8268333333
39.086,-86.835
40.3048333333,-86.4228333333
39.5598333333,-86.3033333333
39.7748333333,-85.9588333333
39.6056666667,-85.1991666667
39.5568333333,-87.7471666667
39.1983333333,-87.5443333333
38.5978333333,-88.08
39.7735,-87.5128333333
39.0505,-87.5196666667
39.13,-86.2321666667
39.4515,-86.2205
38.531,-86.9805
38.788,-85.5605
38.8838333333,-86.2958333333
38.819,-87.6871666667
42.2645,-87.3718333333
41.7978333333,-86.5441666667
40.857,-86.7035
40.771,-85.6216666667
42.1731666667,-87.8478333333
42.4105,-87.29
42.008,-86.2413333333
41.0975,-85.0218333333
41.1496666667,-87.9365
40.4181666667,-86.621
40.7626666667,-85.8375
41.478,-85.9356666667
40.0471666667,-87.9613333333
40.8488333333,-86.4406666667
40.3896666667,-85.1418333333
40.1603333333,-85.018
39.8373333333,-87.2298333333
39.3675,-86.6803333333
38.9968333333,-85.6668333333
38.6445,-88.5498333333
40.6583333333,-87.0996666667
39.0545,-86.4446666667
41.9615,-87.761
41.6521666667,-87.5443333333
41.5716666667,-92.2146666667
41.1773333333,-93.5578333333
41.6741666667,-94.1255
41.1685,-94.8646666667
41.2026666667,-95.299
42.2701666667,-90.5458333333
42.2875,-91.6283333333
42.5866666667,-91.3953333333
42.1845,-92.3718333333
41.8736666667,-92.9251666667
41.5923333333,-93.554
42.2135,-93.6481666667
42.079,-94.606
42.6468333333,-94.7253333333
41.8475,-96.6043333333
42.0465,-95.6303333333
42.0993333333,-91.5276666667
42.2095,-92.4335
42.3465,-92.2475
43.0478333333,-92.8026666667
42.8205,-92.8838333333
43.0833333333,-93.9103333333
42.4461666667,-94.2708333333
42.831,-95.2538333333
43.2566666667,-94.5395
43.2051666667,-96.0528333333
43.6241666667,-96.224
43.3696666667,-96.4821666667
43.5913333333,-92.111
43.4558333333,-92.3441666667
43.967,-94.468
43.2788333333,-94.3101666667
43.07,-96.3355
43.7031666667,-96.6965
41.7981666667,-92.115
43.0506666667,-92.1368333333
42.4493333333,-94.0663333333
43.073,-94.2681666667
37.9685,-95.3221666667
38.511,-96.056
38.2575,-95.9961666667
38.5493333333,-96.395
38.1173333333,-97.003
38.2108333333,-98.0523333333
37.7476666667,-97.3145
38.7038333333,-99.4195
38.2756666667,-99.4478333333
37.4921666667,-99.3501666667
37.8901666667,-100.264666667
38.9043333333,-101.810333333
39.452,-95.5603333333
39.5365,-96.8463333333
38.7213333333,-95.8851666667
38.9216666667,-97.0825
39.1973333333,-97.4965
39.3913333333,-97.2765
39.6741666667,-97.1936666667
39.3448333333,-99.1928333333
39.3361666667,-98.2326666667
38.4653333333,-99.7446666667
39.7131666667,-100.353
39.0276666667,-102.3655
39.8673333333,-100.989666667
40.0113333333,-96.2648333333
40.1798333333,-96.4058333333
40.211,-97.318
40.5048333333,-96.8866666667
40.4246666667,-97.2048333333
39.6906666667,-97.9986666667
40.312,-98.821
40.1701666667,-98.913
40.3746666667,-100.138833333
40.1275,-100.191666667
39.6931666667,-100.507666667
37.3895,-100.616166667
40.1475,-102.835333333
37.6143333333,-96.4073333333
39.155,-97.7486666667
37.7978333333,-94.9533333333
38.2436666667,-95.775
37.8005,-96.4568333333
38.0951666667,-98.3391666667
38.2936666667,-99.5608333333
37.9048333333,-99.4828333333
38.697,-101.515833333
38.0135,-102.150166667
39.108,-95.1311666667
39.5498333333,-95.652
38.8298333333,-97.668
39.173,-98.1956666667
39.4905,-99.5631666667
38.9325,-99.4738333333
39.2548333333,-101.6305
38.2376666667,-101.545333333
39.7943333333,-95.5098333333
40.5381666667,-96.5295
40.2441666667,-98.6311666667
40.2245,-98.5621666667
39.4645,-99.323
39.6341666667,-101.305166667
39.8395,-101.803833333
37.4036666667,-83.6995
37.8318333333,-88.8625
37.4718333333,-88.5663333333
36.8611666667,-88.8778333333
37.3718333333,-87.4708333333
37.0585,-87.1788333333
37.8841666667,-87.1411666667
37.6673333333,-86.6253333333
37.2258333333,-85.6293333333
37.6098333333,-85.4826666667
37.3321666667,-85.4358333333
37.6588333333,-89.6618333333
37.4988333333,-82.8343333333
38.2298333333,-83.4638333333
37.4761666667,-82.9291666667
38.3606666667,-84.5026666667
37.9498333333,-84.3441666667
38.0625,-83.8241666667
38.4921666667,-84.426
37.9585,-84.9421666667
37.3966666667,-85.632
38.3121666667,-85.1178333333
38.9023333333,-85.7126666667
38.1341666667,-86.223
37.6896666667,-86.0653333333
38.4551666667,-85.5596666667
37.8298333333,-86.6361666667
37.5268333333,-86.9168333333
38.0516666667,-87.0826666667
38.2678333333,-86.9408333333
37.7886666667,-87.09
38.088,-88.067
38.0373333333,-88.1273333333
37.4423333333,-88.0645
37.996,-88.3586666667
38.3555,-88.6976666667
38.3398333333,-85.266
38.8756666667,-86.357
38.9076666667,-84.9735
39.406,-84.395
39.014,-85.3358333333
38.363,-84.4578333333
39.1656666667,-84.47
38.3163333333,-84.7653333333
39.4765,-83.4891666667
39.2693333333,-83.5438333333
37.253,-86.5571666667
37.935,-82.8986666667
38.3025,-83.8703333333
38.3636666667,-86.3823333333
38.808,-85.5921666667
39.2896666667,-83.1488333333
37.8718333333,-86.9238333333
30.3891666667,-89.9091666667
29.9748333333,-90.3721666667
30.5046666667,-91.4125
29.7835,-90.5368333333
29.9788333333,-92.243
29.8291666667,-93.1801666667
30.2863333333,-93.7446666667
31.1678333333,-90.1421666667
31.5815,-90.6366666667
31.736,-90.497
30.8361666667,-92.285
31.5693333333,-92.127
30.9585,-92.845
31.3518333333,-93.3575
30.1478333333,-94.1003333333
30.8608333333,-93.3818333333
31.6271666667,-91.9626666667
32.4883333333,-91.55
31.785,-93.521
31.8395,-92.7271666667
31.822,-93.9918333333
31.9713333333,-93.5133333333
33.315,-92.3673333333
32.4268333333,-92.5428333333
32.3488333333,-92.6333333333
33.0933333333,-92.6246666667
32.505,-94.7316666667
33.174,-93.8393333333
30.0043333333,-90.9201666667
30.562,-91.8598333333
30.0613333333,-92.9116666667
31.7358333333,-91.3846666667
30.468,-91.5825
30.6575,-93.1678333333
31.8195,-92.8875
32.1331666667,-93.8495
33.5828333333,-91.8103333333
33.5333333333,-92.8288333333
32.9083333333,-94.053
30.3155,-91.6806666667
30.4795,-92.167
30.9755,-93.026
30.622,-91.0101666667
31.9406666667,-91.3826666667
30.6476666667,-92.3263333333
30.4425,-93.7236666667
31.9193333333,-91.9483333333
32.9063333333,-93.1475
32.3481666667,-94.4335
33.6275,-92.2418333333
33.7071666667,-92.5636666667
32.9953333333,-93.6166666667
30.0243333333,-90.0
29.9783333333,-90.122
30.3273333333,-91.4935
30.517,-91.9408333333
30.111,-93.0745
30.3205,-93.6898333333
30.3741666667,-90.362
30.7898333333,-92.4568333333
31.0948333333,-92.5828333333
32.5088333333,-93.2493333333
31.269,-93.9893333333
32.7958333333,-92.6238333333
32.4396666667,-93.9223333333
32.0876666667,-94.3883333333
32.8908333333,-92.8285
33.1961666667,-94.223
30.8073333333,-90.5758333333
31.1211666667,-93.2323333333
31.8298333333,-94.1078333333
33.3101666667,-93.4878333333
32.3401666667,-92.8538333333
33.2168333333,-92.1795
32.0461666667,-93.8713333333
32.0068333333,-92.9815
32.2041666667,-92.2938333333
30.2941666667,-94.5528333333
30.8586666667,-93.0016666667
30.7681666667,-91.7371666667
30.9345,-90.6175
29.9223333333,-93.1895
29.7861666667,-92.051
30.4003333333,-91.7831666667
31.3756666667,-93.4505
31.0491666667,-93.2391666667
31.7078333333,-93.3478333333
31.5696666667,-92.7478333333
31.1408333333,-91.379
32.8335,-92.0821666667
31.084,-91.9936666667
30.7891666667,-91.5493333333
67.5021666667,-136.155
68.1751666667,-135.562666667
68.4735,-134.206666667
68.4056666667,-133.779
63.3158333333,-114.949333333
63.0801666667,-115.693
63.0805,-114.545666667
61.691,-117.739666667
60.9445,-113.734
61.8075,-120.976666667
60.9555,-123.913166667
65.5738333333,-126.8525
43.5603333333,-71.388
44.0281666667,-70.6618333333
44.3361666667,-70.9071666667
43.9188333333,-71.1388333333
44.8061666667,-69.8583333333
45.616,-71.8228333333
45.1205,-71.1426666667
44.8578333333,-70.9855
44.7741666667,-70.8416666667
45.0036666667,-71.0615
44.9301666667,-71.684
44.6618333333,-71.2403333333
44.5131666667,-70.9805
44.1813333333,-70.3465
44.4263333333,-70.6241666667
44.8968333333,-69.2626666667
45.0651666667,-69.6245
44.9336666667,-69.489
45.4533333333,-70.317
45.0538333333,-69.8243333333
45.0343333333,-70.0808333333
45.336,-69.6503333333
45.0415,-68.7406666667
45.1356666667,-68.9813333333
44.5105,-69.2738333333
45.7963333333,-68.4696666667
45.7021666667,-67.4698333333
45.5435,-68.1103333333
45.1275,-68.0751666667
45.741,-70.8038333333
45.6123333333,-70.5223333333
45.5325,-71.0015
45.351,-69.2821666667
46.8506666667,-69.7263333333
46.148,-70.0891666667
45.4901666667,-69.7951666667
45.1333333333,-70.2711666667
45.9258333333,-69.0203333333
46.194,-68.8781666667
46.7908333333,-69.1191666667
45.962,-68.7788333333
45.3888333333,-69.4991666667
46.0305,-67.9293333333
45.6881666667,-68.569
46.201,-68.0938333333
47.2731666667,-69.813
46.9803333333,-69.4408333333
46.3633333333,-68.7063333333
46.917,-68.6471666667
46.2698333333,-68.9391666667
47.452,-69.1225
47.0825,-68.3615
47.6838333333,-68.7485
48.2868333333,-68.9053333333
47.5806666667,-70.1191666667
47.2781666667,-68.8381666667
46.8355,-69.441
46.8558333333,-70.1716666667
46.4703333333,-70.3186666667
48.2055,-69.7155
44.7168333333,-69.9976666667
44.7931666667,-69.2706666667
45.5843333333,-69.7618333333
46.0943333333,-69.7305
45.7513333333,-68.2538333333
47.352,-69.6273333333
49.9088333333,-96.3711666667
50.1406666667,-96.8791666667
50.2171666667,-98.0118333333
49.7305,-98.7466666667
49.3231666667,-99.5645
50.1696666667,-100.672833333
50.0116666667,-101.960666667
51.2275,-95.9148333333
50.9928333333,-96.92
50.434,-97.9475
51.6171666667,-98.524
51.0141666667,-100.097833333
50.405,-101.5295
51.0491666667,-101.116666667
52.381,-99.726
51.8168333333,-100.71
52.3133333333,-101.358
54.0611666667,-95.0215
52.2235,-102.369166667
54.5721666667,-102.089166667
54.814,-101.620833333
55.3546666667,-101.130166667
51.1016666667,-96.151
51.733,-96.8435
51.2045,-97.935
51.362,-99.026
53.1478333333,-99.8848333333
53.213,-99.22
52.802,-101.807
53.6158333333,-99.2585
53.6535,-100.709166667
55.5868333333,-98.568
54.5498333333,-99.8366666667
55.9611666667,-97.738
56.6291666667,-99.1178333333
55.9991666667,-100.144833333
56.0966666667,-94.9503333333
56.4761666667,-96.5746666667
56.8955,-97.7163333333
56.9075,-100.1975
56.9828333333,-101.2815
57.89,-101.974833333
59.4466666667,-94.4931666667
49.8508333333,-96.2688333333
50.0553333333,-97.0208333333
49.9841666667,-97.6991666667
50.071,-99.2921666667
49.7098333333,-100.2325
49.9451666667,-100.728166667
50.1001666667,-101.538166667
51.0436666667,-95.8578333333
50.621,-97.2966666667
51.5558333333,-97.3955
50.1823333333,-98.6396666667
51.3688333333,-99.608
51.7875,-100.875166667
51.0546666667,-101.9925
52.1786666667,-100.857333333
49.5083333333,-95.8551666667
49.8908333333,-96.82
50.0766666667,-98.823
49.831,-98.6628333333
49.3666666667,-100.530666667
50.061,-101.61
50.6738333333,-97.1813333333
50.8971666667,-97.8443333333
50.3498333333,-99.2223333333
50.9135,-99.9996666667
51.2551666667,-101.202833333
50.201,-100.723333333
39.625,-79.9753333333
39.5793333333,-80.103
39.8066666667,-79.4126666667
39.7691666667,-79.041
40.5098333333,-79.315
40.2371666667,-78.3641666667
39.9316666667,-78.2641666667
40.0678333333,-78.0548333333
40.4535,-77.7806666667
39.605,-77.3416666667
39.3276666667,-77.8875
39.7898333333,-77.7313333333
39.9783333333,-77.8915
40.2715,-77.3211666667
40.5116666667,-77.5531666667
40.1096666667,-77.2563333333
40.4988333333,-77.7108333333
39.5306666667,-77.0858333333
40.2633333333,-76.4965
40.2561666667,-76.3161666667
39.3976666667,-77.1266666667
39.6101666667,-77.68
39.2848333333,-76.8205
39.2128333333,-76.9315
38.8366666667,-77.1141666667
38.5861666667,-77.3228333333
38.7681666667,-76.8716666667
38.9215,-77.9365
38.7693333333,-77.5298333333
39.5313333333,-77.8241666667
39.3425,-77.826
39.9355,-76.823
40.3798333333,-76.1076666667
40.2455,-76.3146666667
40.1356666667,-76.011
39.4998333333,-76.9098333333
39.8866666667,-76.5188333333
39.211,-76.506
39.3896666667,-76.468
39.1846666667,-76.4911666667
38.6668333333,-76.3226666667
38.9078333333,-76.9063333333
38.7605,-76.7583333333
38.6641666667,-76.2776666667
38.5586666667,-76.0691666667
38.5246666667,-75.8183333333
39.0003333333,-75.801
38.9313333333,-75.4243333333
39.2228333333,-76.1088333333
39.0873333333,-76.0101666667
39.8786666667,-79.4293333333
39.7271666667,-79.5476666667
40.5945,-79.1888333333
39.9273333333,-78.9663333333
39.8796666667,-78.88
39.6806666667,-79.505
39.5185,-77.0176666667
39.8741666667,-77.374
39.8056666667,-76.7715
39.7643333333,-77.3218333333
39.3503333333,-77.2228333333
39.2643333333,-76.8265
38.7968333333,-75.7043333333
39.0538333333,-75.8875
38.3905,-76.1563333333
39.7375,-76.8895
39.9576666667,-76.3493333333
39.9323333333,-76.7755
42.2668333333,-70.8953333333
42.117,-71.4808333333
42.6855,-71.7086666667
42.6525,-70.4736666667
42.8748333333,-71.6473333333
42.9135,-71.029
43.288,-70.9926666667
42.562,-72.1955
43.0938333333,-71.8798333333
42.5883333333,-72.2713333333
42.158,-72.0646666667
42.6506666667,-72.1091666667
42.6525,-72.0608333333
43.228,-73.2588333333
43.0468333333,-73.4563333333
42.8506666667,-72.1211666667
42.9681666667,-72.8613333333
43.3791666667,-73.5635
42.3578333333,-73.4393333333
42.783,-73.4968333333
42.6388333333,-73.6583333333
42.8633333333,-73.6601666667
41.8598333333,-71.4733333333
42.8713333333,-72.0231666667
43.4091666667,-71.8773333333
43.003,-73.7895
43.3703333333,-72.1998333333
42.4828333333,-70.0776666667
47.6805,-89.386
47.5796666667,-89.7451666667
46.5675,-90.6483333333
47.8063333333,-89.1643333333
47.4303333333,-88.4861666667
47.215,-89.0496666667
46.5186666667,-88.2011666667
46.8323333333,-89.4481666667
46.9065,-87.2276666667
46.809,-87.9618333333
47.46,-88.4425
45.9646666667,-87.9535
46.2713333333,-88.5325
47.0823333333,-86.711
46.8335,-86.9465
46.4053333333,-87.3958333333
45.2395,-86.4513333333
44.546,-86.3155
44.3131666667,-86.5238333333
42.5998333333,-86.6326666667
42.7738333333,-87.0571666667
42.457,-86.9913333333
47.241,-86.0963333333
46.976,-86.1878333333
46.4626666667,-86.1521666667
45.4913333333,-85.7793333333
45.006,-85.9395
44.3373333333,-86.4795
45.0623333333,-85.8625
45.675,-85.9971666667
43.75,-86.2125
43.2245,-85.7148333333
43.1443333333,-86.8448333333
43.3323333333,-85.8696666667
42.421,-86.0056666667
42.759,-86.0131666667
42.9126666667,-85.9375
44.2041666667,-85.2298333333
42.1415,-86.7386666667
47.058,-84.854
46.3645,-85.2951666667
46.0675,-84.7493333333
45.6091666667,-85.326
45.5905,-84.8378333333
44.5251666667,-84.5801666667
45.0575,-85.056
45.0341666667,-84.8201666667
44.3133333333,-84.5118333333
43.3743333333,-84.68
44.4421666667,-84.8883333333
43.583,-85.29
43.5478333333,-84.6141666667
43.0861666667,-85.182
42.9921666667,-85.0001666667
42.8215,-85.1066666667
43.0408333333,-84.702
41.9221666667,-84.0143333333
42.1156666667,-85.0043333333
45.7523333333,-84.1816666667
45.7423333333,-84.1558333333
45.1258333333,-84.137
44.8575,-84.2098333333
43.4215,-84.0838333333
44.2378333333,-84.2186666667
44.1876666667,-83.4861666667
42.9288333333,-83.9625
43.298,-84.483
42.8903333333,-83.4405
43.302,-83.8353333333
44.2196666667,-83.3306666667
44.3713333333,-83.2911666667
42.8708333333,-82.8088333333
42.9476666667,-83.6806666667
44.987,-85.7546666667
44.7951666667,-85.9253333333
44.1868333333,-86.0741666667
45.4213333333,-84.0875
44.1878333333,-83.4166666667
43.0733333333,-83.297
42.54,-84.0508333333
43.4691666667,-83.389
43.6383333333,-82.7275
45.5941666667,-86.0881666667
43.9308333333,-85.6026666667
46.8941666667,-89.445
46.7765,-85.3045
47.3611666667,-85.173
46.7993333333,-85.161
42.7203333333,-87.1101666667
46.6193333333,-86.4495
43.4925,-86.9981666667
47.2348333333,-88.8046666667
42.6271666667,-85.8023333333
43.4223333333,-85.6366666667
44.2105,-92.5865
44.6976666667,-93.0665
44.1951666667,-94.2568333333
44.5476666667,-94.643
44.8966666667,-96.1801666667
43.8753333333,-97.1718333333
44.8806666667,-92.715
44.9418333333,-93.5156666667
45.0366666667,-93.5895
45.5673333333,-94.4028333333
44.7538333333,-94.7278333333
45.5151666667,-95.6743333333
45.6961666667,-96.3525
45.308,-96.7276666667
46.314,-93.9808333333
45.86,-94.0398333333
45.2121666667,-94.7351666667
46.0151666667,-94.5626666667
45.9293333333,-96.6271666667
45.5935,-96.0365
46.4041666667,-96.775
46.8153333333,-93.3961666667
46.956,-93.993
47.2805,-94.5096666667
47.5175,-95.1365
47.6776666667,-94.5723333333
46.4801666667,-96.2641666667
47.1743333333,-95.9923333333
47.017,-97.4016666667
46.1338333333,-96.5486666667
47.8708333333,-90.3378333333
47.9428333333,-91.5268333333
48.3975,-91.9136666667
47.4508333333,-92.1276666667
47.392,-93.0161666667
47.9701666667,-93.224
48.1235,-93.741
48.3111666667,-93.9461666667
48.061,-95.1158333333
47.8325,-95.7525
47.8018333333,-96.4755
48.7328333333,-95.9356666667
47.9541666667,-97.3716666667
48.671,-96.377
48.8601666667,-92.6146666667
48.6711666667,-93.594
49.5485,-95.6996666667
48.6923333333,-94.979
48.4236666667,-96.3986666667
49.2516666667,-95.996
49.0993333333,-96.8216666667
49.626,-97.4988333333
43.5418333333,-91.6661666667
43.7823333333,-92.6993333333
44.6076666667,-93.0881666667
44.5651666667,-94.416
43.6956666667,-95.9025
45.316,-93.3121666667
44.9436666667,-94.1815
44.9088333333,-95.3076666667
44.8428333333,-96.3518333333
45.0466666667,-96.6576666667
46.2901666667,-93.4391666667
46.179,-95.0658333333
46.1455,-95.268
46.464,-96.6198333333
47.5931666667,-93.5953333333
46.8443333333,-93.5351666667
46.586,-94.1001666667
